"tag","fecha_desde","fecha_hasta","nombre","artista","oyentes","url","imagen_url"
"disco","1777809600","1778414400","Stayin' Alive","Bee Gees","N/A","https://www.last.fm/music/Bee+Gees/_/Stayin%27+Alive",""
"disco","1777809600","1778414400","Dynamite","BTS","N/A","https://www.last.fm/music/BTS/_/Dynamite",""
"disco","1777809600","1778414400","Born Again (feat. Doja Cat & RAYE)","Lisa","N/A","https://www.last.fm/music/Lisa/_/Born+Again+(feat.+Doja+Cat+&+RAYE)",""
"disco","1777809600","1778414400","About Damn Time","Lizzo","N/A","https://www.last.fm/music/Lizzo/_/About+Damn+Time",""
"disco","1777809600","1778414400","Fragments of Time (feat. Todd Edwards)","Daft Punk","N/A","https://www.last.fm/music/Daft+Punk/_/Fragments+of+Time+(feat.+Todd+Edwards)",""
"disco","1777809600","1778414400","Bad Girls","Donna Summer","N/A","https://www.last.fm/music/Donna+Summer/_/Bad+Girls",""
"disco","1777809600","1778414400","Get Down On It","Kool & the Gang","N/A","https://www.last.fm/music/Kool+&+the+Gang/_/Get+Down+On+It",""
"disco","1777809600","1778414400","Tragedy","Bee Gees","N/A","https://www.last.fm/music/Bee+Gees/_/Tragedy",""
"disco","1777809600","1778414400","Giorgio by Moroder","Daft Punk","N/A","https://www.last.fm/music/Daft+Punk/_/Giorgio+by+Moroder",""
"disco","1777809600","1778414400","Vanish Into You","Lady Gaga","N/A","https://www.last.fm/music/Lady+Gaga/_/Vanish+Into+You",""
"disco","1777809600","1778414400","Stayin Alive","Bee Gees","N/A","https://www.last.fm/music/Bee+Gees/_/Stayin+Alive",""
"disco","1777809600","1778414400","Got To Be Real","Cheryl Lynn","N/A","https://www.last.fm/music/Cheryl+Lynn/_/Got+To+Be+Real",""
"disco","1777809600","1778414400","Hung Up","Madonna","N/A","https://www.last.fm/music/Madonna/_/Hung+Up",""
"disco","1777809600","1778414400","Ma Baker","Boney M.","N/A","https://www.last.fm/music/Boney+M./_/Ma+Baker",""
"disco","1777809600","1778414400","Yes Sir, I Can Boogie","Baccara","N/A","https://www.last.fm/music/Baccara/_/Yes+Sir,+I+Can+Boogie",""
"disco","1777809600","1778414400","Kung Fu Fighting","Carl Douglas","N/A","https://www.last.fm/music/Carl+Douglas/_/Kung+Fu+Fighting",""
"disco","1777809600","1778414400","Brother Louie","Modern Talking","N/A","https://www.last.fm/music/Modern+Talking/_/Brother+Louie",""
"disco","1777809600","1778414400","I Feel Love","Donna Summer","N/A","https://www.last.fm/music/Donna+Summer/_/I+Feel+Love",""
"disco","1777809600","1778414400","Give It Up","KC and The Sunshine Band","N/A","https://www.last.fm/music/KC+and+The+Sunshine+Band/_/Give+It+Up",""
"disco","1777809600","1778414400","After LIKE","IVE","N/A","https://www.last.fm/music/IVE/_/After+LIKE",""
"disco","1777809600","1778414400","Zombieboy","Lady Gaga","N/A","https://www.last.fm/music/Lady+Gaga/_/Zombieboy",""
"disco","1777809600","1778414400","It's Raining Men","The Weather Girls","N/A","https://www.last.fm/music/The+Weather+Girls/_/It%27s+Raining+Men",""
"disco","1777809600","1778414400","disco tits","Tove Lo","N/A","https://www.last.fm/music/Tove+Lo/_/disco+tits",""
"disco","1777809600","1778414400","You Make Me Feel (Mighty Real)","Sylvester","N/A","https://www.last.fm/music/Sylvester/_/You+Make+Me+Feel+(Mighty+Real)",""
"disco","1777809600","1778414400","You Sexy Thing","Hot Chocolate","N/A","https://www.last.fm/music/Hot+Chocolate/_/You+Sexy+Thing",""
"disco","1777809600","1778414400","I'm Coming Out","Diana Ross","N/A","https://www.last.fm/music/Diana+Ross/_/I%27m+Coming+Out",""
"disco","1777809600","1778414400","I'm So Excited","The Pointer Sisters","N/A","https://www.last.fm/music/The+Pointer+Sisters/_/I%27m+So+Excited",""
"disco","1777809600","1778414400","12 to 12","sombr","N/A","https://www.last.fm/music/sombr/_/12+to+12",""
"disco","1777809600","1778414400","Y.M.C.A.","Village People","N/A","https://www.last.fm/music/Village+People/_/Y.M.C.A.",""
"disco","1777809600","1778414400","Touch (feat. Paul Williams)","Daft Punk","N/A","https://www.last.fm/music/Daft+Punk/_/Touch+(feat.+Paul+Williams)",""
"disco","1777809600","1778414400","Good Times","Chic","N/A","https://www.last.fm/music/Chic/_/Good+Times",""
"disco","1777809600","1778414400","On the Radio","Donna Summer","N/A","https://www.last.fm/music/Donna+Summer/_/On+the+Radio",""
"disco","1777809600","1778414400","Get Down Saturday Night","Oliver Cheatham","N/A","https://www.last.fm/music/Oliver+Cheatham/_/Get+Down+Saturday+Night",""
"disco","1777809600","1778414400","Last Dance","Donna Summer","N/A","https://www.last.fm/music/Donna+Summer/_/Last+Dance",""
"disco","1777809600","1778414400","Disco Inferno","The Trammps","N/A","https://www.last.fm/music/The+Trammps/_/Disco+Inferno",""
"disco","1777809600","1778414400","CUFF IT","Beyoncé","N/A","https://www.last.fm/music/Beyonc%C3%A9/_/CUFF+IT",""
"disco","1777809600","1778414400","Give It To Me Baby","Rick James","N/A","https://www.last.fm/music/Rick+James/_/Give+It+To+Me+Baby",""
"disco","1777809600","1778414400","Instant Crush (feat. Julian Casablancas)","Daft Punk","N/A","https://www.last.fm/music/Daft+Punk/_/Instant+Crush+(feat.+Julian+Casablancas)",""
"disco","1777809600","1778414400","Murder on the Dancefloor","Sophie Ellis-Bextor","N/A","https://www.last.fm/music/Sophie+Ellis-Bextor/_/Murder+on+the+Dancefloor",""
"disco","1777809600","1778414400","Get on the Floor","Michael Jackson","N/A","https://www.last.fm/music/Michael+Jackson/_/Get+on+the+Floor",""
"disco","1777809600","1778414400","Celebration","Kool & the Gang","N/A","https://www.last.fm/music/Kool+&+the+Gang/_/Celebration",""
"disco","1777809600","1778414400","Heart of Glass","Blondie","N/A","https://www.last.fm/music/Blondie/_/Heart+of+Glass",""
"disco","1777809600","1778414400","Ladies Night","Kool & the Gang","N/A","https://www.last.fm/music/Kool+&+the+Gang/_/Ladies+Night",""
"disco","1777809600","1778414400","Boogie Oogie Oogie","A Taste of Honey","N/A","https://www.last.fm/music/A+Taste+of+Honey/_/Boogie+Oogie+Oogie",""
"disco","1777809600","1778414400","Le Freak","Chic","N/A","https://www.last.fm/music/Chic/_/Le+Freak",""
"disco","1777809600","1778414400","Mamma Mia","ABBA","N/A","https://www.last.fm/music/ABBA/_/Mamma+Mia",""
"disco","1777809600","1778414400","Take a Chance on Me","ABBA","N/A","https://www.last.fm/music/ABBA/_/Take+a+Chance+on+Me",""
"disco","1777809600","1778414400","Canned Heat","Jamiroquai","N/A","https://www.last.fm/music/Jamiroquai/_/Canned+Heat",""
"disco","1777809600","1778414400","Macho Man","Village People","N/A","https://www.last.fm/music/Village+People/_/Macho+Man",""
"disco","1777809600","1778414400","YMCA","Village People","N/A","https://www.last.fm/music/Village+People/_/YMCA",""
"disco","1777809600","1778414400","Super Trouper","ABBA","N/A","https://www.last.fm/music/ABBA/_/Super+Trouper",""
"disco","1777809600","1778414400","Supernature","Cerrone","N/A","https://www.last.fm/music/Cerrone/_/Supernature",""
"disco","1777809600","1778414400","I Just Want to Be Your Everything","Andy Gibb","N/A","https://www.last.fm/music/Andy+Gibb/_/I+Just+Want+to+Be+Your+Everything",""
"disco","1777809600","1778414400","That's The Way (I Like It)","KC and The Sunshine Band","N/A","https://www.last.fm/music/KC+and+The+Sunshine+Band/_/That%27s+The+Way+(I+Like+It)",""
"disco","1777809600","1778414400","Fresh","Kool & the Gang","N/A","https://www.last.fm/music/Kool+&+the+Gang/_/Fresh",""
"disco","1777809600","1778414400","Angeleyes","ABBA","N/A","https://www.last.fm/music/ABBA/_/Angeleyes",""
"disco","1777809600","1778414400","I'm Your Boogie Man","KC and The Sunshine Band","N/A","https://www.last.fm/music/KC+and+The+Sunshine+Band/_/I%27m+Your+Boogie+Man",""
"disco","1777809600","1778414400","Sorry","Madonna","N/A","https://www.last.fm/music/Madonna/_/Sorry",""
"disco","1777809600","1778414400","VIRGO'S GROOVE","Beyoncé","N/A","https://www.last.fm/music/Beyonc%C3%A9/_/VIRGO%27S+GROOVE",""
"disco","1777809600","1778414400","Night Fever - From ""Saturday Night Fever"" Soundtrack","Bee Gees","N/A","https://www.last.fm/music/Bee+Gees/_/Night+Fever+-+From+%22Saturday+Night+Fever%22+Soundtrack",""
"disco","1777809600","1778414400","If I Can't Have You","Yvonne Elliman","N/A","https://www.last.fm/music/Yvonne+Elliman/_/If+I+Can%27t+Have+You",""
"disco","1777809600","1778414400","Rock With You - Single Version","Michael Jackson","N/A","https://www.last.fm/music/Michael+Jackson/_/Rock+With+You+-+Single+Version",""
"disco","1777809600","1778414400","Don't Leave Me This Way","Thelma Houston","N/A","https://www.last.fm/music/Thelma+Houston/_/Don%27t+Leave+Me+This+Way",""
"disco","1777809600","1778414400","Shake Your Groove Thing","Peaches & Herb","N/A","https://www.last.fm/music/Peaches+&+Herb/_/Shake+Your+Groove+Thing",""
