"tag","fecha_desde","fecha_hasta","nombre","artista","oyentes","url","imagen_url"
"k-pop","1777809600","1778414400","The Boys","소녀시대","N/A","https://www.last.fm/music/%EC%86%8C%EB%85%80%EC%8B%9C%EB%8C%80/_/The+Boys","https://lastfm.freetls.fastly.net/i/u/300x300/1ea19833bdd1ebae4b8b9f579a6be0f7.png"
"k-pop","1777809600","1778414400","FANTASTIC BABY","Bigbang","N/A","https://www.last.fm/music/Bigbang/_/FANTASTIC+BABY","https://lastfm.freetls.fastly.net/i/u/300x300/abc61c457009db8c89df3047a6551e91.png"
"k-pop","1777809600","1778414400","Boy With Luv (feat. Halsey)","BTS","N/A","https://www.last.fm/music/BTS/_/Boy+With+Luv+(feat.+Halsey)","https://lastfm.freetls.fastly.net/i/u/300x300/7ab8b533704ade67bd89e88338fc2220.png"
"k-pop","1777809600","1778414400","RUN","BTS","N/A","https://www.last.fm/music/BTS/_/RUN","https://lastfm.freetls.fastly.net/i/u/300x300/c0736aa5c6f0580884693920afbedbaa.png"
"k-pop","1777809600","1778414400","AS IF IT'S YOUR LAST","BLACKPINK","N/A","https://www.last.fm/music/BLACKPINK/_/AS+IF+IT%27S+YOUR+LAST","https://lastfm.freetls.fastly.net/i/u/300x300/62485ef51d5de86af4141e965b7637fd.png"
"k-pop","1777809600","1778414400","LIKEY","TWICE","N/A","https://www.last.fm/music/TWICE/_/LIKEY","https://lastfm.freetls.fastly.net/i/u/300x300/5b9e08f5c46471a5485caee3a8b14e87.png"
"k-pop","1777809600","1778414400","IDOL","BTS","N/A","https://www.last.fm/music/BTS/_/IDOL","https://lastfm.freetls.fastly.net/i/u/300x300/ae6cc14921e807fabe9d98c02dde2e68.png"
"k-pop","1777809600","1778414400","Kill This Love","BLACKPINK","N/A","https://www.last.fm/music/BLACKPINK/_/Kill+This+Love","https://lastfm.freetls.fastly.net/i/u/300x300/ec39ddfc6fddeea61be4fdca04832261.png"
"k-pop","1777809600","1778414400","BOOMBAYAH","BLACKPINK","N/A","https://www.last.fm/music/BLACKPINK/_/BOOMBAYAH","https://lastfm.freetls.fastly.net/i/u/300x300/fade42d3959e3671e66d5448efca2d54.png"
"k-pop","1777809600","1778414400","Oh!","소녀시대","N/A","https://www.last.fm/music/%EC%86%8C%EB%85%80%EC%8B%9C%EB%8C%80/_/Oh%21","https://lastfm.freetls.fastly.net/i/u/300x300/422a83bf77b045208c0593b41cb88b6b.png"
"k-pop","1777809600","1778414400","Bad Boy","Red Velvet","N/A","https://www.last.fm/music/Red+Velvet/_/Bad+Boy","https://lastfm.freetls.fastly.net/i/u/300x300/5a313a41d49e9d404515dd6647186918.png"
"k-pop","1777809600","1778414400","Next Level","aespa","N/A","https://www.last.fm/music/aespa/_/Next+Level","https://lastfm.freetls.fastly.net/i/u/300x300/554490d17e332600ebf205c444fba6b8.png"
"k-pop","1777809600","1778414400","PLAYING WITH FIRE","BLACKPINK","N/A","https://www.last.fm/music/BLACKPINK/_/PLAYING+WITH+FIRE","https://lastfm.freetls.fastly.net/i/u/300x300/f919847d9088c5472eddb395e3d42a93.png"
"k-pop","1777809600","1778414400","DDU-DU DDU-DU","BLACKPINK","N/A","https://www.last.fm/music/BLACKPINK/_/DDU-DU+DDU-DU","https://lastfm.freetls.fastly.net/i/u/300x300/cb31d13d768cc8c0a8a39d3130742535.png"
"k-pop","1777809600","1778414400","까탈레나 (Catallena)","Orange Caramel","N/A","https://www.last.fm/music/Orange+Caramel/_/%EA%B9%8C%ED%83%88%EB%A0%88%EB%82%98+(Catallena)","https://lastfm.freetls.fastly.net/i/u/300x300/9607f27338e944bec4ee49de3cd045c0.png"
"k-pop","1777809600","1778414400","I Got a Boy","소녀시대","N/A","https://www.last.fm/music/%EC%86%8C%EB%85%80%EC%8B%9C%EB%8C%80/_/I+Got+a+Boy","https://lastfm.freetls.fastly.net/i/u/300x300/4b3fb0d54f811f87213fca93ea6f2ecc.png"
"k-pop","1777809600","1778414400","Supernova","aespa","N/A","https://www.last.fm/music/aespa/_/Supernova","https://lastfm.freetls.fastly.net/i/u/300x300/be03b7a5e82ebab5da134cf1f3150607.png"
"k-pop","1777809600","1778414400","Kingdom Come","Red Velvet","N/A","https://www.last.fm/music/Red+Velvet/_/Kingdom+Come","https://lastfm.freetls.fastly.net/i/u/300x300/2aa1266215542d3c6bf77576150ff211.png"
"k-pop","1777809600","1778414400","So Hot","Wonder Girls","N/A","https://www.last.fm/music/Wonder+Girls/_/So+Hot","https://lastfm.freetls.fastly.net/i/u/300x300/47b9e96b40d3a6296f3e916b81f2c3e5.png"
"k-pop","1777809600","1778414400","Save ME","BTS","N/A","https://www.last.fm/music/BTS/_/Save+ME","https://lastfm.freetls.fastly.net/i/u/300x300/8589d5f20196f3b7f2a488d66aea1859.png"
"k-pop","1777809600","1778414400","POP/STARS","K/DA","N/A","https://www.last.fm/music/K%2FDA/_/POP%2FSTARS",""
"k-pop","1777809600","1778414400","Gentleman","Psy","N/A","https://www.last.fm/music/Psy/_/Gentleman","https://lastfm.freetls.fastly.net/i/u/300x300/ecc445d7a3f5b12ae5acade4969a1bfe.png"
"k-pop","1777809600","1778414400","CALL ME BABY","Exo","N/A","https://www.last.fm/music/Exo/_/CALL+ME+BABY","https://lastfm.freetls.fastly.net/i/u/300x300/324c3fa7afbac680b43649bce324c320.png"
"k-pop","1777809600","1778414400","Super Shy","NewJeans","N/A","https://www.last.fm/music/NewJeans/_/Super+Shy","https://lastfm.freetls.fastly.net/i/u/300x300/b8759014d94329fdc2be9f8eac1df359.png"
"k-pop","1777809600","1778414400","강남스타일","Psy","N/A","https://www.last.fm/music/Psy/_/%EA%B0%95%EB%82%A8%EC%8A%A4%ED%83%80%EC%9D%BC","https://lastfm.freetls.fastly.net/i/u/300x300/8997aca1df054f7e9136feef102a51fa.png"
"k-pop","1777809600","1778414400","SOLO","Jennie","N/A","https://www.last.fm/music/Jennie/_/SOLO","https://lastfm.freetls.fastly.net/i/u/300x300/8dcb8fd08b3434f3dde126861599747f.png"
"k-pop","1777809600","1778414400","LUCIFER","SHINee","N/A","https://www.last.fm/music/SHINee/_/LUCIFER","https://lastfm.freetls.fastly.net/i/u/300x300/a7b03fc55e644ffd8468f7832ec73f49.png"
"k-pop","1777809600","1778414400","Hype Boy","NewJeans","N/A","https://www.last.fm/music/NewJeans/_/Hype+Boy","https://lastfm.freetls.fastly.net/i/u/300x300/dd89bf2f90287a7de226476ca9ed8d8f.png"
"k-pop","1777809600","1778414400","LALISA","Lisa","N/A","https://www.last.fm/music/Lisa/_/LALISA","https://lastfm.freetls.fastly.net/i/u/300x300/8d6dbb752a5c73ce0753d998498873fe.png"
"k-pop","1777809600","1778414400","CHEER UP","TWICE","N/A","https://www.last.fm/music/TWICE/_/CHEER+UP","https://lastfm.freetls.fastly.net/i/u/300x300/f5acd634f8a2379cb0cf8d05c09882ca.png"
"k-pop","1777809600","1778414400","Forever Young","BLACKPINK","N/A","https://www.last.fm/music/BLACKPINK/_/Forever+Young","https://lastfm.freetls.fastly.net/i/u/300x300/cb31d13d768cc8c0a8a39d3130742535.png"
"k-pop","1777809600","1778414400","Replay","SHINee","N/A","https://www.last.fm/music/SHINee/_/Replay","https://lastfm.freetls.fastly.net/i/u/300x300/4329229c058e4824a66e516a4b6053a8.png"
"k-pop","1777809600","1778414400","Mr.Mr.","소녀시대","N/A","https://www.last.fm/music/%EC%86%8C%EB%85%80%EC%8B%9C%EB%8C%80/_/Mr.Mr.","https://lastfm.freetls.fastly.net/i/u/300x300/2243ca6e101509b6f7efed5ba07b5146.png"
"k-pop","1777809600","1778414400","Abracadabra","Brown Eyed Girls","N/A","https://www.last.fm/music/Brown+Eyed+Girls/_/Abracadabra","https://lastfm.freetls.fastly.net/i/u/300x300/501ce0d6b5ad0dc173b6cff8db41c122.png"
"k-pop","1777809600","1778414400","러시안 룰렛 Russian Roulette","Red Velvet","N/A","https://www.last.fm/music/Red+Velvet/_/%EB%9F%AC%EC%8B%9C%EC%95%88+%EB%A3%B0%EB%A0%9B+Russian+Roulette","https://lastfm.freetls.fastly.net/i/u/300x300/fc792422929af7a27deb96cb907dd28a.png"
"k-pop","1777809600","1778414400","Ring Ding Dong","SHINee","N/A","https://www.last.fm/music/SHINee/_/Ring+Ding+Dong","https://lastfm.freetls.fastly.net/i/u/300x300/1a169f261565456ac5527540c4d8cc54.png"
"k-pop","1777809600","1778414400","MANIAC","Stray Kids","N/A","https://www.last.fm/music/Stray+Kids/_/MANIAC","https://lastfm.freetls.fastly.net/i/u/300x300/53662f0bc4673641ba9d95c4e1a854f8.png"
"k-pop","1777809600","1778414400","I CAN'T STOP ME","TWICE","N/A","https://www.last.fm/music/TWICE/_/I+CAN%27T+STOP+ME","https://lastfm.freetls.fastly.net/i/u/300x300/4f02062dc96115392e5b8b671550dae5.png"
"k-pop","1777809600","1778414400","After LIKE","IVE","N/A","https://www.last.fm/music/IVE/_/After+LIKE","https://lastfm.freetls.fastly.net/i/u/300x300/28ef1a80f80920cb8c84192ad66f8aac.png"
"k-pop","1777809600","1778414400","Nobody","Wonder Girls","N/A","https://www.last.fm/music/Wonder+Girls/_/Nobody","https://lastfm.freetls.fastly.net/i/u/300x300/64c55161b8d047e5973431e167cea2f9.png"
"k-pop","1777809600","1778414400","TT","TWICE","N/A","https://www.last.fm/music/TWICE/_/TT","https://lastfm.freetls.fastly.net/i/u/300x300/4f8712b6dc5e6e568889a4bd3155f509.png"
"k-pop","1777809600","1778414400","Bad Girl Good Girl","miss A","N/A","https://www.last.fm/music/miss+A/_/Bad+Girl+Good+Girl","https://lastfm.freetls.fastly.net/i/u/300x300/01caa6549b8be523a42f28a5da0d2325.png"
"k-pop","1777809600","1778414400","Run Devil Run","소녀시대","N/A","https://www.last.fm/music/%EC%86%8C%EB%85%80%EC%8B%9C%EB%8C%80/_/Run+Devil+Run","https://lastfm.freetls.fastly.net/i/u/300x300/a4da6ec67e8c9f3747565b08e0d31b4c.png"
"k-pop","1777809600","1778414400","Psycho","Red Velvet","N/A","https://www.last.fm/music/Red+Velvet/_/Psycho","https://lastfm.freetls.fastly.net/i/u/300x300/96ca401363a950b70db6ad8d1e1cd179.png"
"k-pop","1777809600","1778414400","Mr. Boogie","f(x)","N/A","https://www.last.fm/music/f(x)/_/Mr.+Boogie","https://lastfm.freetls.fastly.net/i/u/300x300/6e1923789f267179b00ce6331f03eda4.png"
"k-pop","1777809600","1778414400","중독 (Overdose)","EXO-K","N/A","https://www.last.fm/music/EXO-K/_/%EC%A4%91%EB%8F%85+(Overdose)","https://lastfm.freetls.fastly.net/i/u/300x300/12281dcacdf66ce597bf120184084523.png"
"k-pop","1777809600","1778414400","Hush","miss A","N/A","https://www.last.fm/music/miss+A/_/Hush","https://lastfm.freetls.fastly.net/i/u/300x300/65854262112a9776e903d108ecb1e371.png"
"k-pop","1777809600","1778414400","I NEED U","BTS","N/A","https://www.last.fm/music/BTS/_/I+NEED+U","https://lastfm.freetls.fastly.net/i/u/300x300/8589d5f20196f3b7f2a488d66aea1859.png"
"k-pop","1777809600","1778414400","CROWN","TOMORROW X TOGETHER","N/A","https://www.last.fm/music/TOMORROW+X+TOGETHER/_/CROWN","https://lastfm.freetls.fastly.net/i/u/300x300/a44f89354fdb93d2621f0faeafb603b3.png"
"k-pop","1777809600","1778414400","Roly-Poly","T-ARA","N/A","https://www.last.fm/music/T-ARA/_/Roly-Poly","https://lastfm.freetls.fastly.net/i/u/300x300/46f22269b71647c2aba5771918b7691e.png"
"k-pop","1777809600","1778414400","Trouble Maker","Trouble Maker","N/A","https://www.last.fm/music/Trouble+Maker/_/Trouble+Maker","https://lastfm.freetls.fastly.net/i/u/300x300/e7c515d3b2fd0dcdd34701a01ed72089.png"
"k-pop","1777809600","1778414400","I Am the Best","2NE1","N/A","https://www.last.fm/music/2NE1/_/I+Am+the+Best","https://lastfm.freetls.fastly.net/i/u/300x300/b4f49faab9874883c86cc18aa1b49919.png"
"k-pop","1777809600","1778414400","Electric Shock","f(x)","N/A","https://www.last.fm/music/f(x)/_/Electric+Shock","https://lastfm.freetls.fastly.net/i/u/300x300/9d66bc5ef01d4e507625022eae5660d9.png"
"k-pop","1777809600","1778414400","첫 사랑니 (Rum Pum Pum Pum)","f(x)","N/A","https://www.last.fm/music/f(x)/_/%EC%B2%AB+%EC%82%AC%EB%9E%91%EB%8B%88+(Rum+Pum+Pum+Pum)","https://lastfm.freetls.fastly.net/i/u/300x300/a4e8b15fcd8ff437511d4a2d60f0c9a7.png"
"k-pop","1777809600","1778414400","No More Dream","BTS","N/A","https://www.last.fm/music/BTS/_/No+More+Dream","https://lastfm.freetls.fastly.net/i/u/300x300/c8df41487292196947346ffc981b2ec2.png"
"k-pop","1777809600","1778414400","Dope","BTS","N/A","https://www.last.fm/music/BTS/_/Dope","https://lastfm.freetls.fastly.net/i/u/300x300/8589d5f20196f3b7f2a488d66aea1859.png"
"k-pop","1777809600","1778414400","OMG","NewJeans","N/A","https://www.last.fm/music/NewJeans/_/OMG","https://lastfm.freetls.fastly.net/i/u/300x300/c8fe75059416f0b951bda8ddfa048e48.png"
"k-pop","1777809600","1778414400","LOVE DIVE","IVE","N/A","https://www.last.fm/music/IVE/_/LOVE+DIVE","https://lastfm.freetls.fastly.net/i/u/300x300/e9c0075644fc7c781455f4c34e954e7e.png"
"k-pop","1777809600","1778414400","Pied Piper","BTS","N/A","https://www.last.fm/music/BTS/_/Pied+Piper","https://lastfm.freetls.fastly.net/i/u/300x300/fac6de5d84939bd32422547cacb123fe.png"
"k-pop","1777809600","1778414400","ELEVEN","IVE","N/A","https://www.last.fm/music/IVE/_/ELEVEN","https://lastfm.freetls.fastly.net/i/u/300x300/172d3bdb7a3e243f02dfa87b19c1198b.png"
"k-pop","1777809600","1778414400","MAMA","EXO-K","N/A","https://www.last.fm/music/EXO-K/_/MAMA","https://lastfm.freetls.fastly.net/i/u/300x300/9a1c2dea82bd4996bc9f2e7b487b4a05.png"
"k-pop","1777809600","1778414400","Attention","NewJeans","N/A","https://www.last.fm/music/NewJeans/_/Attention","https://lastfm.freetls.fastly.net/i/u/300x300/dd89bf2f90287a7de226476ca9ed8d8f.png"
"k-pop","1777809600","1778414400","Bo Peep Bo Peep","T-ARA","N/A","https://www.last.fm/music/T-ARA/_/Bo+Peep+Bo+Peep","https://lastfm.freetls.fastly.net/i/u/300x300/e8e94c555fc12c8b31574e4fc68b8b8d.png"
"k-pop","1777809600","1778414400","Danger","BTS","N/A","https://www.last.fm/music/BTS/_/Danger","https://lastfm.freetls.fastly.net/i/u/300x300/78dba25e2277b37775a900b31210fd45.png"
"k-pop","1777809600","1778414400","Blue Flame","LE SSERAFIM","N/A","https://www.last.fm/music/LE+SSERAFIM/_/Blue+Flame","https://lastfm.freetls.fastly.net/i/u/300x300/d930ba65bb061c4c8a7849e3704216cd.png"
"k-pop","1777809600","1778414400","Best of Me","BTS","N/A","https://www.last.fm/music/BTS/_/Best+of+Me","https://lastfm.freetls.fastly.net/i/u/300x300/fac6de5d84939bd32422547cacb123fe.png"
"k-pop","1777809600","1778414400","Like OOH-AHH","TWICE","N/A","https://www.last.fm/music/TWICE/_/Like+OOH-AHH","https://lastfm.freetls.fastly.net/i/u/300x300/f8b42ddff1add8414c2f01ace38f9672.png"
"k-pop","1777809600","1778414400","WHISTLE","BLACKPINK","N/A","https://www.last.fm/music/BLACKPINK/_/WHISTLE","https://lastfm.freetls.fastly.net/i/u/300x300/bf3d1ea22dc7af338bfb4b6ae77f7473.png"
"k-pop","1777809600","1778414400","Blood Sweat & Tears","BTS","N/A","https://www.last.fm/music/BTS/_/Blood+Sweat+&+Tears","https://lastfm.freetls.fastly.net/i/u/300x300/85aa678fdcba88eedd874d7e6bef1ce5.png"
"k-pop","1777809600","1778414400","Miniskirt","AOA","N/A","https://www.last.fm/music/AOA/_/Miniskirt","https://lastfm.freetls.fastly.net/i/u/300x300/daca7dd801f6f4f53acaa8fba3ba5d38.png"
"k-pop","1777809600","1778414400","Cupid","Fifty Fifty","N/A","https://www.last.fm/music/Fifty+Fifty/_/Cupid","https://lastfm.freetls.fastly.net/i/u/300x300/3be392093ae2785d0123665241047b03.png"
"k-pop","1777809600","1778414400","Rookie","Red Velvet","N/A","https://www.last.fm/music/Red+Velvet/_/Rookie","https://lastfm.freetls.fastly.net/i/u/300x300/0cc3f20f6d4b0132d77a8a2ed305fa54.png"
"k-pop","1777809600","1778414400","134340","BTS","N/A","https://www.last.fm/music/BTS/_/134340","https://lastfm.freetls.fastly.net/i/u/300x300/5f0214a58dec8ee36d902b50104b9740.png"
"k-pop","1777809600","1778414400","Magic Shop","BTS","N/A","https://www.last.fm/music/BTS/_/Magic+Shop","https://lastfm.freetls.fastly.net/i/u/300x300/458b74d455a49bfe0a95c16131129323.png"
"k-pop","1777809600","1778414400","Something","Girl's Day","N/A","https://www.last.fm/music/Girl%27s+Day/_/Something","https://lastfm.freetls.fastly.net/i/u/300x300/72e44cb2767444787c83a051ae01c696.png"
"k-pop","1777809600","1778414400","Hoot","소녀시대","N/A","https://www.last.fm/music/%EC%86%8C%EB%85%80%EC%8B%9C%EB%8C%80/_/Hoot","https://lastfm.freetls.fastly.net/i/u/300x300/a4da6ec67e8c9f3747565b08e0d31b4c.png"
"k-pop","1777809600","1778414400","Jamais Vu","BTS","N/A","https://www.last.fm/music/BTS/_/Jamais+Vu","https://lastfm.freetls.fastly.net/i/u/300x300/0d6f0c646a5cda4c17f390b8fb28542b.png"
"k-pop","1777809600","1778414400","LA DI DA","Everglow","N/A","https://www.last.fm/music/Everglow/_/LA+DI+DA","https://lastfm.freetls.fastly.net/i/u/300x300/fa216d5b637d25cf5fcbae07e633061d.png"
"k-pop","1777809600","1778414400","CRAZY","LE SSERAFIM","N/A","https://www.last.fm/music/LE+SSERAFIM/_/CRAZY","https://lastfm.freetls.fastly.net/i/u/300x300/32a51da6fd63d367f90d237a496837f5.png"
"k-pop","1777809600","1778414400","난리나","Block B","N/A","https://www.last.fm/music/Block+B/_/%EB%82%9C%EB%A6%AC%EB%82%98","https://lastfm.freetls.fastly.net/i/u/300x300/211f83a06021442b95284f8ca5f06c0b.png"
"k-pop","1777809600","1778414400","닐리리맘보","Block B","N/A","https://www.last.fm/music/Block+B/_/%EB%8B%90%EB%A6%AC%EB%A6%AC%EB%A7%98%EB%B3%B4","https://lastfm.freetls.fastly.net/i/u/300x300/772d05c1b56c1fc95023b2664ea04c82.png"
"k-pop","1777809600","1778414400","Takedown","HUNTR/X","N/A","https://www.last.fm/music/HUNTR%2FX/_/Takedown","https://lastfm.freetls.fastly.net/i/u/300x300/406812173962dec24fedfafc76d0a533.png"
"k-pop","1777809600","1778414400","MONEY","Lisa","N/A","https://www.last.fm/music/Lisa/_/MONEY","https://lastfm.freetls.fastly.net/i/u/300x300/8d6dbb752a5c73ce0753d998498873fe.png"
"k-pop","1777809600","1778414400","Anpanman","BTS","N/A","https://www.last.fm/music/BTS/_/Anpanman","https://lastfm.freetls.fastly.net/i/u/300x300/bb5eaff922351139711aad37a865d951.png"
"k-pop","1777809600","1778414400","4 Walls","f(x)","N/A","https://www.last.fm/music/f(x)/_/4+Walls","https://lastfm.freetls.fastly.net/i/u/300x300/9cbcbf5a83829f38d645753435f529ca.png"
"k-pop","1777809600","1778414400","Mr. Simple","SUPER JUNIOR","N/A","https://www.last.fm/music/SUPER+JUNIOR/_/Mr.+Simple","https://lastfm.freetls.fastly.net/i/u/300x300/42f847bf7411366b1af4c60254722a19.png"
"k-pop","1777809600","1778414400","BBoom BBoom","MOMOLAND","N/A","https://www.last.fm/music/MOMOLAND/_/BBoom+BBoom","https://lastfm.freetls.fastly.net/i/u/300x300/c86e6f5c849e0fd7346bf26b753666f6.png"
"k-pop","1777809600","1778414400","Hot Summer","f(x)","N/A","https://www.last.fm/music/f(x)/_/Hot+Summer","https://lastfm.freetls.fastly.net/i/u/300x300/91a64d7f9ff8d796dceb65c09564f07c.png"
