"tag","fecha_desde","fecha_hasta","nombre","artista","oyentes","url","imagen_url"
"pop","1778414400","1779019200","Womanizer","Britney Spears","N/A","https://www.last.fm/music/Britney+Spears/_/Womanizer","https://lastfm.freetls.fastly.net/i/u/300x300/9d297c35bd0a5feb9f9b697d9b96bf07.png"
"pop","1778414400","1779019200","Since U Been Gone","Kelly Clarkson","N/A","https://www.last.fm/music/Kelly+Clarkson/_/Since+U+Been+Gone","https://lastfm.freetls.fastly.net/i/u/300x300/82319aa62c8ffc147a31fae6c0cdb370.png"
"pop","1778414400","1779019200","Into You","Ariana Grande","N/A","https://www.last.fm/music/Ariana+Grande/_/Into+You","https://lastfm.freetls.fastly.net/i/u/300x300/51b8cd76546763550af19d0937cae80a.png"
"pop","1778414400","1779019200","Blank Space","Taylor Swift","N/A","https://www.last.fm/music/Taylor+Swift/_/Blank+Space","https://lastfm.freetls.fastly.net/i/u/300x300/e740f250a8e84ca392b14dd896a53ff9.png"
"pop","1778414400","1779019200","...Baby One More Time","Britney Spears","N/A","https://www.last.fm/music/Britney+Spears/_/...Baby+One+More+Time","https://lastfm.freetls.fastly.net/i/u/300x300/ed407e4025800d31cd02fa58e74eab72.png"
"pop","1778414400","1779019200","Attention","Charlie Puth","N/A","https://www.last.fm/music/Charlie+Puth/_/Attention","https://lastfm.freetls.fastly.net/i/u/300x300/8b103c65a7ac095875cb2960f653e1ad.png"
"pop","1778414400","1779019200","Lovefool","The Cardigans","N/A","https://www.last.fm/music/The+Cardigans/_/Lovefool","https://lastfm.freetls.fastly.net/i/u/300x300/118cdb502af3929c505617d8e687e95c.png"
"pop","1778414400","1779019200","Taste","Sabrina Carpenter","N/A","https://www.last.fm/music/Sabrina+Carpenter/_/Taste","https://lastfm.freetls.fastly.net/i/u/300x300/f12406c41b319b91faeb0efcd4709fa9.png"
"pop","1778414400","1779019200","Only Girl (In the World)","Rihanna","N/A","https://www.last.fm/music/Rihanna/_/Only+Girl+(In+the+World)","https://lastfm.freetls.fastly.net/i/u/300x300/a7cd5b2046514a52ba359e06743693f9.png"
"pop","1778414400","1779019200","Guilty as Sin?","Taylor Swift","N/A","https://www.last.fm/music/Taylor+Swift/_/Guilty+as+Sin%3F","https://lastfm.freetls.fastly.net/i/u/300x300/81fbd21feee8ac0eeea93cdc118745bb.png"
"pop","1778414400","1779019200","S&M","Rihanna","N/A","https://www.last.fm/music/Rihanna/_/S&M","https://lastfm.freetls.fastly.net/i/u/300x300/a7cd5b2046514a52ba359e06743693f9.png"
"pop","1778414400","1779019200","Say It Right","Nelly Furtado","N/A","https://www.last.fm/music/Nelly+Furtado/_/Say+It+Right","https://lastfm.freetls.fastly.net/i/u/300x300/f1d4fa6782ded99b46a9823da2e56ef6.png"
"pop","1778414400","1779019200","Poker Face","Lady Gaga","N/A","https://www.last.fm/music/Lady+Gaga/_/Poker+Face","https://lastfm.freetls.fastly.net/i/u/300x300/212041a78d1b07d481404936f57314fb.png"
"pop","1778414400","1779019200","One Last Time","Ariana Grande","N/A","https://www.last.fm/music/Ariana+Grande/_/One+Last+Time","https://lastfm.freetls.fastly.net/i/u/300x300/b68854212b18163a584df683cb7c0fe0.png"
"pop","1778414400","1779019200","Just the Way You Are","Bruno Mars","N/A","https://www.last.fm/music/Bruno+Mars/_/Just+the+Way+You+Are","https://lastfm.freetls.fastly.net/i/u/300x300/c3c4dde679eb3436694c2411fe0ff15c.png"
"pop","1778414400","1779019200","Party in the U.S.A.","Miley Cyrus","N/A","https://www.last.fm/music/Miley+Cyrus/_/Party+in+the+U.S.A.","https://lastfm.freetls.fastly.net/i/u/300x300/e7130e203c9c62fc395efc909fe5f913.png"
"pop","1778414400","1779019200","Dark Horse","Katy Perry","N/A","https://www.last.fm/music/Katy+Perry/_/Dark+Horse","https://lastfm.freetls.fastly.net/i/u/300x300/927fc2e644c8d1bb1a5b94ae834d1f44.png"
"pop","1778414400","1779019200","Like a Prayer","Madonna","N/A","https://www.last.fm/music/Madonna/_/Like+a+Prayer","https://lastfm.freetls.fastly.net/i/u/300x300/1956b0e347081443f829998fca1105fa.png"
"pop","1778414400","1779019200","One More Night","Maroon 5","N/A","https://www.last.fm/music/Maroon+5/_/One+More+Night","https://lastfm.freetls.fastly.net/i/u/300x300/caad5e3030e9bdeee7b4075641b516ee.png"
"pop","1778414400","1779019200","Stitches","Shawn Mendes","N/A","https://www.last.fm/music/Shawn+Mendes/_/Stitches","https://lastfm.freetls.fastly.net/i/u/300x300/ce9defe6cdbb3ef9d0aef857ddecd1ae.png"
"pop","1778414400","1779019200","As Long as You Love Me","Justin Bieber","N/A","https://www.last.fm/music/Justin+Bieber/_/As+Long+as+You+Love+Me","https://lastfm.freetls.fastly.net/i/u/300x300/ca337a40bbb78937bf330454761ee592.png"
"pop","1778414400","1779019200","Grenade","Bruno Mars","N/A","https://www.last.fm/music/Bruno+Mars/_/Grenade","https://lastfm.freetls.fastly.net/i/u/300x300/c3c4dde679eb3436694c2411fe0ff15c.png"
"pop","1778414400","1779019200","The Winner Takes It All","ABBA","N/A","https://www.last.fm/music/ABBA/_/The+Winner+Takes+It+All","https://lastfm.freetls.fastly.net/i/u/300x300/929f961574d7444ac439f0da85c211ea.png"
"pop","1778414400","1779019200","Look What You Made Me Do","Taylor Swift","N/A","https://www.last.fm/music/Taylor+Swift/_/Look+What+You+Made+Me+Do","https://lastfm.freetls.fastly.net/i/u/300x300/ab28ed347fc03380c518108194693738.png"
"pop","1778414400","1779019200","What Makes You Beautiful","One Direction","N/A","https://www.last.fm/music/One+Direction/_/What+Makes+You+Beautiful","https://lastfm.freetls.fastly.net/i/u/300x300/72be72f5d593a9b02f30700fd5079005.png"
"pop","1778414400","1779019200","happier","Olivia Rodrigo","N/A","https://www.last.fm/music/Olivia+Rodrigo/_/happier","https://lastfm.freetls.fastly.net/i/u/300x300/99d766eead60fe8fc2506620847f8eac.png"
"pop","1778414400","1779019200","P.Y.T. (Pretty Young Thing)","Michael Jackson","N/A","https://www.last.fm/music/Michael+Jackson/_/P.Y.T.+(Pretty+Young+Thing)","https://lastfm.freetls.fastly.net/i/u/300x300/6e2894e4edba9f42ee448670a59fc12e.png"
"pop","1778414400","1779019200","Just Dance","Lady Gaga","N/A","https://www.last.fm/music/Lady+Gaga/_/Just+Dance","https://lastfm.freetls.fastly.net/i/u/300x300/212041a78d1b07d481404936f57314fb.png"
"pop","1778414400","1779019200","Please Please Please","Sabrina Carpenter","N/A","https://www.last.fm/music/Sabrina+Carpenter/_/Please+Please+Please","https://lastfm.freetls.fastly.net/i/u/300x300/bad7187fa0cb0d19edd775f8be53afd6.png"
"pop","1778414400","1779019200","Side to Side","Ariana Grande","N/A","https://www.last.fm/music/Ariana+Grande/_/Side+to+Side","https://lastfm.freetls.fastly.net/i/u/300x300/892d212f1141e8112689e1f92edb1fc2.png"
"pop","1778414400","1779019200","Manchild","Sabrina Carpenter","N/A","https://www.last.fm/music/Sabrina+Carpenter/_/Manchild","https://lastfm.freetls.fastly.net/i/u/300x300/8e610896b56f76ff52c3ee85b1af5257.png"
"pop","1778414400","1779019200","They Don't Care About Us","Michael Jackson","N/A","https://www.last.fm/music/Michael+Jackson/_/They+Don%27t+Care+About+Us","https://lastfm.freetls.fastly.net/i/u/300x300/124d91edf558a82a897dbd4c798fdaca.png"
"pop","1778414400","1779019200","Payphone","Maroon 5","N/A","https://www.last.fm/music/Maroon+5/_/Payphone","https://lastfm.freetls.fastly.net/i/u/300x300/caad5e3030e9bdeee7b4075641b516ee.png"
"pop","1778414400","1779019200","Circus","Britney Spears","N/A","https://www.last.fm/music/Britney+Spears/_/Circus","https://lastfm.freetls.fastly.net/i/u/300x300/9d297c35bd0a5feb9f9b697d9b96bf07.png"
"pop","1778414400","1779019200","This Love","Maroon 5","N/A","https://www.last.fm/music/Maroon+5/_/This+Love","https://lastfm.freetls.fastly.net/i/u/300x300/bbf019744c23450f80c16a492c6917e0.png"
"pop","1778414400","1779019200","favorite crime","Olivia Rodrigo","N/A","https://www.last.fm/music/Olivia+Rodrigo/_/favorite+crime","https://lastfm.freetls.fastly.net/i/u/300x300/8f6c8ee583e3f198d7a6f26a85871013.png"
"pop","1778414400","1779019200","E.T.","Katy Perry","N/A","https://www.last.fm/music/Katy+Perry/_/E.T.","https://lastfm.freetls.fastly.net/i/u/300x300/9a9141d83ebd9056e7a212b3bb493ac3.png"
"pop","1778414400","1779019200","Maps","Maroon 5","N/A","https://www.last.fm/music/Maroon+5/_/Maps","https://lastfm.freetls.fastly.net/i/u/300x300/9dcbbb2587be11cca47d21f0619b49df.png"
"pop","1778414400","1779019200","Don't Stop 'Til You Get Enough","Michael Jackson","N/A","https://www.last.fm/music/Michael+Jackson/_/Don%27t+Stop+%27Til+You+Get+Enough","https://lastfm.freetls.fastly.net/i/u/300x300/36577e77dabeb2aed157e98c8924d436.png"
"pop","1778414400","1779019200","I Kissed a Girl","Katy Perry","N/A","https://www.last.fm/music/Katy+Perry/_/I+Kissed+a+Girl","https://lastfm.freetls.fastly.net/i/u/300x300/46c6aef9c93b1a87c4e453fbd74839ab.png"
"pop","1778414400","1779019200","When I Was Your Man","Bruno Mars","N/A","https://www.last.fm/music/Bruno+Mars/_/When+I+Was+Your+Man","https://lastfm.freetls.fastly.net/i/u/300x300/c7cf0cd2fcd6efb0a33e063a8d82ff0e.png"
"pop","1778414400","1779019200","Genie in a Bottle","Christina Aguilera","N/A","https://www.last.fm/music/Christina+Aguilera/_/Genie+in+a+Bottle","https://lastfm.freetls.fastly.net/i/u/300x300/066e732fed0a5a16300529a8f4d0d670.png"
"pop","1778414400","1779019200","PILLOWTALK","ZAYN","N/A","https://www.last.fm/music/ZAYN/_/PILLOWTALK",""
"pop","1778414400","1779019200","Hung Up","Madonna","N/A","https://www.last.fm/music/Madonna/_/Hung+Up","https://lastfm.freetls.fastly.net/i/u/300x300/940351f3cd3404d81c6dfe62ffb55c6c.png"
"pop","1778414400","1779019200","Wide Awake","Katy Perry","N/A","https://www.last.fm/music/Katy+Perry/_/Wide+Awake","https://lastfm.freetls.fastly.net/i/u/300x300/bf0c248e0987ad33f5128e1c6decc88f.png"
"pop","1778414400","1779019200","Never Be the Same","Camila Cabello","N/A","https://www.last.fm/music/Camila+Cabello/_/Never+Be+the+Same","https://lastfm.freetls.fastly.net/i/u/300x300/dbf7ef5245ed3a19598eac508ba0690d.png"
"pop","1778414400","1779019200","We Found Love (feat. Calvin Harris)","Rihanna","N/A","https://www.last.fm/music/Rihanna/_/We+Found+Love+(feat.+Calvin+Harris)","https://lastfm.freetls.fastly.net/i/u/300x300/024eb3bcbf13bef347800a18c2c61f3b.png"
"pop","1778414400","1779019200","Don't Stop the Music","Rihanna","N/A","https://www.last.fm/music/Rihanna/_/Don%27t+Stop+the+Music","https://lastfm.freetls.fastly.net/i/u/300x300/aa254b77897ce330348b1be77edfe6bf.png"
"pop","1778414400","1779019200","Adventure of a Lifetime","Coldplay","N/A","https://www.last.fm/music/Coldplay/_/Adventure+of+a+Lifetime","https://lastfm.freetls.fastly.net/i/u/300x300/91777f251715e25d7ca9922da16c7c07.png"
"pop","1778414400","1779019200","Down Bad","Taylor Swift","N/A","https://www.last.fm/music/Taylor+Swift/_/Down+Bad","https://lastfm.freetls.fastly.net/i/u/300x300/81fbd21feee8ac0eeea93cdc118745bb.png"
"pop","1778414400","1779019200","Wildest Dreams","Taylor Swift","N/A","https://www.last.fm/music/Taylor+Swift/_/Wildest+Dreams","https://lastfm.freetls.fastly.net/i/u/300x300/e740f250a8e84ca392b14dd896a53ff9.png"
"pop","1778414400","1779019200","As It Was","Harry Styles","N/A","https://www.last.fm/music/Harry+Styles/_/As+It+Was","https://lastfm.freetls.fastly.net/i/u/300x300/32061f0904363502f73b77be7bb74eaf.png"
"pop","1778414400","1779019200","Hips Don't Lie (feat. Wyclef Jean)","Shakira","N/A","https://www.last.fm/music/Shakira/_/Hips+Don%27t+Lie+(feat.+Wyclef+Jean)","https://lastfm.freetls.fastly.net/i/u/300x300/0af6b61b3df4187f7574ddcf854d5062.png"
"pop","1778414400","1779019200","Somebody to Love","Justin Bieber","N/A","https://www.last.fm/music/Justin+Bieber/_/Somebody+to+Love","https://lastfm.freetls.fastly.net/i/u/300x300/cc2b72b088bdc3beb0cdb7636fbe02bb.png"
"pop","1778414400","1779019200","Kiss Me","Sixpence None the Richer","N/A","https://www.last.fm/music/Sixpence+None+the+Richer/_/Kiss+Me","https://lastfm.freetls.fastly.net/i/u/300x300/7e8aa58fcd8e7b2280c2e8a3fbf8d799.png"
"pop","1778414400","1779019200","Meet Me Halfway","Black Eyed Peas","N/A","https://www.last.fm/music/Black+Eyed+Peas/_/Meet+Me+Halfway","https://lastfm.freetls.fastly.net/i/u/300x300/c1c93f40047046c1bce56e8fad76f3e1.png"
"pop","1778414400","1779019200","Blow","Ke$ha","N/A","https://www.last.fm/music/Ke$ha/_/Blow","https://lastfm.freetls.fastly.net/i/u/300x300/52e18c5887c1c6c9eecb878dd6854160.png"
"pop","1778414400","1779019200","Just Give Me a Reason (feat. Nate Ruess)","P!nk","N/A","https://www.last.fm/music/P%21nk/_/Just+Give+Me+a+Reason+(feat.+Nate+Ruess)","https://lastfm.freetls.fastly.net/i/u/300x300/9c82f670e820280598f326025c6bbf31.png"
